pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature
kepler-393 ab,0.115,,9.182417,,Kepler-393 A,1.32,1.38,6189.0,904.28,290.995257,45.192215,2014,Primary Transit,
kepler-393 ac,0.119,,14.613612,,Kepler-393 A,1.32,1.38,6189.0,904.28,290.995257,45.192215,2014,Primary Transit,
kepler-394 b,0.143,,8.005013,,Kepler-394,1.11,1.13,6402.0,1091.69,296.301953,50.672318,2014,Primary Transit,
kepler-394 c,0.148,,12.130686,,Kepler-394,1.11,1.13,6402.0,1091.69,296.301953,50.672318,2014,Primary Transit,
kepler-394 d,0.134,,5.613580227,0.0,Kepler-394,1.11,1.13,6402.0,1091.69,296.301953,50.672318,2017,Primary Transit,
kepler-395 b,0.092,,7.054346,,Kepler-395,0.53,0.56,4262.0,426.34,293.511099,45.136598,2014,Primary Transit,
kepler-395 c,0.118,,34.989262,,Kepler-395,0.53,0.56,4262.0,426.34,293.511099,45.136598,2014,Primary Transit,
kepler-396 b,0.312,0.238,42.994,,Kepler-396,0.81,1.17,5384.0,225.19,296.132818,48.977402,2013,Primary Transit,
kepler-396 c,0.473,0.056,88.505,,Kepler-396,0.81,1.17,5384.0,225.19,296.132818,48.977402,2013,Primary Transit,
kepler-397 ab,0.219,,22.250949,,Kepler-397 A,,0.77,5307.0,969.0,295.894109,42.380451,2014,Primary Transit,
kepler-397 ac,0.551,,135.498527,,Kepler-397 A,,0.77,5307.0,969.0,295.894109,42.380451,2014,Primary Transit,
kepler-398 b,0.083,,4.081423,,Kepler-398,,0.61,4493.0,178.27,291.468662,40.343853,2014,Primary Transit,
kepler-398 c,0.09,,11.419412,,Kepler-398,,0.61,4493.0,178.27,291.468662,40.343853,2014,Primary Transit,
kepler-398 d,0.079,,6.83437001,,Kepler-398,,0.61,4493.0,178.27,291.468662,40.343853,2016,Primary Transit,
kepler-399 b,0.086,,14.425281,,Kepler-399,,0.68,5502.0,1362.18,299.501738,40.670806,2014,Primary Transit,
kepler-399 c,0.128,,26.67569,,Kepler-399,,0.68,5502.0,1362.18,299.501738,40.670806,2014,Primary Transit,
kepler-399 d,0.169,,58.034616,,Kepler-399,,0.68,5502.0,1362.18,299.501738,40.670806,2014,Primary Transit,
kepler-400 ab,0.147,,9.024389,,Kepler-400 A,,1.15,6258.0,709.0,290.944481,40.480035,2014,Primary Transit,
kepler-400 ac,0.133,,17.340824,,Kepler-400 A,,1.15,6258.0,709.0,290.944481,40.480035,2014,Primary Transit,
kepler-401 b,0.153,,14.383035,,Kepler-401,,1.33,6117.0,993.14,290.082749,50.863483,2014,Primary Transit,
kepler-401 c,0.192,,47.318218,,Kepler-401,,1.33,6117.0,993.14,290.082749,50.863483,2014,Primary Transit,
kepler-401 d,0.203,,184.256405,,Kepler-401,,1.33,6117.0,993.14,290.082749,50.863483,2016,Primary Transit,
kepler-402 b,0.109,,4.028751,,Kepler-402,,1.26,6090.0,636.78,288.370225,43.35461,2014,Primary Transit,
kepler-402 c,0.139,,6.124821,,Kepler-402,,1.26,6090.0,636.78,288.370225,43.35461,2014,Primary Transit,
kepler-402 d,0.123,,8.921099,,Kepler-402,,1.26,6090.0,636.78,288.370225,43.35461,2014,Primary Transit,
kepler-402 e,0.13,,11.242861,,Kepler-402,,1.26,6090.0,636.78,288.370225,43.35461,2014,Primary Transit,
kepler-403 b,0.112,,7.031462,,Kepler-403,,1.33,6090.0,860.93,289.921461,46.74456,2014,Primary Transit,
kepler-403 c,0.156,,54.280749,,Kepler-403,,1.33,6090.0,860.93,289.921461,46.74456,2014,Primary Transit,
kepler-403 d,0.127,,13.61159129,,Kepler-403,,1.33,6090.0,860.93,289.921461,46.74456,2016,Primary Transit,
kepler-404 b,0.113,,11.829851,,Kepler-404,,0.88,5654.0,831.86,286.398631,45.343533,2014,Primary Transit,
kepler-404 c,0.153,,14.751166,,Kepler-404,,0.88,5654.0,831.86,286.398631,45.343533,2014,Primary Transit,
kepler-405 b,0.186,,10.613839,,Kepler-405,,0.89,5818.0,1096.92,291.409458,38.34003,2014,Primary Transit,
kepler-405 c,0.416,,29.726682,,Kepler-405,,0.89,5818.0,1096.92,291.409458,38.34003,2014,Primary Transit,
kepler-406 b,0.128,0.02,2.42629,,Kepler-406,1.07,1.07,5538.0,367.86,291.848044,44.968224,2014,Primary Transit,
kepler-406 c,0.076,0.009,4.62332,,Kepler-406,1.07,1.07,5538.0,367.86,291.848044,44.968224,2014,Primary Transit,
kepler-407 ab,0.10358,0.005251,0.669310092,0.0,Kepler-407 A,0.96,1.057,5476.0,341.69,286.036347,49.614506,2014,Primary Transit,
kepler-407 ac,,,2091.7494,0.221,Kepler-407 A,0.96,1.057,5476.0,341.69,286.036347,49.614506,2014,Radial Velocity,
kepler-408 b,0.073,0.01573,2.46502,,Kepler-408,1.08,1.23,6104.0,89.01,284.786175,48.423233,2014,Primary Transit,
kepler-409 b,0.106,0.06922,68.9584,,Kepler-409,0.92,0.89,5460.0,68.31,293.67919,46.852764,2014,Primary Transit,
kepler-40 b,1.17,2.2,6.87349,0.0,Kepler-40,1.48,2.13,6510.0,2700.0,296.81369,47.526608,2010,Primary Transit,
kepler-410 ab,0.253,,17.833648,0.17,Kepler-410 A,1.21,1.35,6273.0,132.0,283.150698,45.139832,2013,Primary Transit,
kepler-411 ab,0.16647,0.0805,3.005156,0.146,Kepler-411 A,0.87,0.82,4837.0,153.676,287.605582,49.523262,2013,Primary Transit,
kepler-411 ac,0.28888,0.0831,7.834435,0.108,Kepler-411 A,0.87,0.82,4837.0,153.676,287.605582,49.523262,2016,Primary Transit,
kepler-411 ad,0.30119,0.04782,58.02035,0.128,Kepler-411 A,0.87,0.82,4837.0,153.676,287.605582,49.523262,2018,Primary Transit,
kepler-411 ae,,0.03398,31.509728,0.016,Kepler-411 A,0.87,0.82,4837.0,153.676,287.605582,49.523262,2018,TTV,
kepler-412 b,1.341,0.941,1.7208604,0.0038,Kepler-412,1.17,1.29,5750.0,1121.32,286.110327,43.680958,2014,Primary Transit,
kepler-413 (ab)b,0.3881,0.211,66.262,0.1181,Kepler-413 (AB),1.3623,0.7761,4700.0,,288.5125,51.1625,2013,Primary Transit,
kepler-414 b,0.153,0.011,4.7,,Kepler-414,0.89,0.95,5567.0,418.44,297.961566,48.244362,2014,TTV,
kepler-414 c,0.269,0.094,7.171,,Kepler-414,0.89,0.95,5567.0,418.44,297.961566,48.244362,2014,TTV,
kepler-415 b,0.108,0.377,4.176,,Kepler-415,0.67,0.64,,538.39,293.804434,38.639131,2014,TTV,
kepler-415 c,0.2507,,8.708,,Kepler-415,0.67,0.64,,538.39,293.804434,38.639131,2014,TTV,
kepler-416 b,0.2418,0.183,6.31943553,0.0,Kepler-416,1.0,1.089,5620.27,690.819,291.556965,39.227287,2014,"Primary Transit, TTV",
kepler-416 c,0.2186,,12.20951755,0.0,Kepler-416,1.0,1.089,5620.27,690.819,291.556965,39.227287,2014,Primary Transit,
kepler-416 d,0.1436,,3.07644709,0.0,Kepler-416,1.0,1.089,5620.27,690.819,291.556965,39.227287,2014,Primary Transit,
kepler-417 b,0.206,0.035,12.331,,Kepler-417,0.9,0.81,,999.47,293.824314,42.779705,2014,TTV,
kepler-417 c,0.24,,15.943,,Kepler-417,0.9,0.81,,999.47,293.824314,42.779705,2014,TTV,
kepler-418 b,1.2,1.1,86.67856,0.2,Kepler-418,0.98,1.09,5895.0,1002.53,294.433512,38.35545,2014,Primary Transit,
kepler-418 c,0.46579,,12.21829987,0.0,Kepler-418,0.98,1.09,5895.0,1002.53,294.433512,38.35545,2017,Primary Transit,
kepler-419 b,0.96,2.5,69.7546,0.833,Kepler-419,1.39,1.74,6430.0,1041.31,295.417899,51.184765,2014,Primary Transit,
kepler-419 c,,7.3,675.47,0.184,Kepler-419,1.39,1.74,6430.0,1041.31,295.417899,51.184765,2014,TTV,
kepler-41 b,1.29,0.56,1.8555582,0.0,Kepler-41,1.15,1.29,5750.0,1128.11,294.513229,45.981644,2011,Primary Transit,
kepler-420 ab,0.94,1.45,86.647661,0.772,Kepler-420 A,0.99,1.13,5520.0,900.0,291.22518,44.927383,2014,Primary Transit,
kepler-421 ab,0.371,,704.1984,0.041,Kepler-421 A,0.902,0.8117,5265.34,348.558,283.256822,45.087776,2014,Primary Transit,
kepler-422 b,1.15,0.43,7.8914483,,Kepler-422,1.15,1.24,5972.0,738.2,282.629656,46.323357,2014,Primary Transit,
kepler-423 b,1.192,0.595,2.6843285,0.019,Kepler-423,0.85,0.95,5560.0,725.0,292.855742,46.391178,2014,Primary Transit,
kepler-424 b,0.89,1.03,3.3118644,,Kepler-424,1.01,0.94,5460.0,712.87,298.62489,48.577454,2014,Primary Transit,
kepler-424 c,,,223.3,,Kepler-424,1.01,0.94,5460.0,712.87,298.62489,48.577454,2014,Radial Velocity,
kepler-425 b,0.978,0.25,3.79701816,0.33,Kepler-425,0.93,0.86,5170.0,650.0,290.358009,40.567738,2014,Primary Transit,
kepler-426 b,1.09,0.34,3.21751883,0.18,Kepler-426,0.91,0.92,5725.0,880.0,289.434628,49.4734,2014,Primary Transit,
kepler-427 b,1.23,0.29,10.290994,0.57,Kepler-427,0.96,1.35,5800.0,1100.0,288.25458,43.704868,2014,Primary Transit,
kepler-428 b,1.08,1.27,3.52563254,0.22,Kepler-428,0.87,0.8,5150.0,720.0,290.581722,40.5774,2014,Primary Transit,
kepler-42 b,0.07,0.009,1.2137672,,Kepler-42,0.13,0.17,3068.0,38.7,292.219033,44.61916,2011,Primary Transit,
kepler-42 c,0.065,0.006,0.45328509,,Kepler-42,0.13,0.17,3068.0,38.7,292.219033,44.61916,2011,Primary Transit,
kepler-42 d,0.051,0.003,1.865169,,Kepler-42,0.13,0.17,3068.0,38.7,292.219033,44.61916,2011,Primary Transit,
kepler-430 b,0.29,,35.968,,Kepler-430,1.17,1.49,5884.0,942.26,292.808636,49.579445,2015,Primary Transit,
kepler-430 c,0.16,,110.979,,Kepler-430,1.17,1.49,5884.0,942.26,292.808636,49.579445,2015,Primary Transit,
kepler-431 b,0.068,,6.803,,Kepler-431,1.07,1.09,6004.0,493.44,281.112335,43.227789,2015,Primary Transit,
kepler-431 c,0.06,,8.703,,Kepler-431,1.07,1.09,6004.0,493.44,281.112335,43.227789,2015,Primary Transit,
kepler-431 d,0.1,,11.922,,Kepler-431,1.07,1.09,6004.0,493.44,281.112335,43.227789,2015,Primary Transit,
kepler-432 b,1.145,5.41,52.501129,0.5134,Kepler-432,1.32,4.06,4995.0,870.0,293.282206,48.2859,2015,Primary Transit,
kepler-432 c,,,406.2,0.498,Kepler-432,1.32,4.06,4995.0,870.0,293.282206,48.2859,2015,Radial Velocity,
kepler-433 b,1.45,2.82,5.33408384,0.119,Kepler-433,1.46,2.26,6360.0,1870.0,297.593651,40.977268,2015,Primary Transit,
kepler-434 b,1.13,2.86,12.8747099,0.131,Kepler-434,1.2,1.38,5977.0,1240.0,293.586381,42.928913,2015,Primary Transit,
kepler-435 b,1.99,0.84,8.6001536,0.114,Kepler-435,1.54,3.21,6161.0,2070.0,292.287328,43.197281,2015,Primary Transit,
kepler-436 b,0.24,,64.00205,0.19,Kepler-436,0.73,0.7,4651.0,618.0,301.720753,44.412063,2015,Primary Transit,
kepler-436 c,0.208,,16.79713874,,Kepler-436,0.73,0.7,4651.0,618.0,301.720753,44.412063,2016,Primary Transit,
kepler-437 ab,0.19,,66.65062,0.02,Kepler-437 A,0.713,0.679,4550.0,298.12,297.347393,44.026947,2015,Primary Transit,
kepler-438 b,0.1,,35.23319,0.03,Kepler-438,0.54,0.52,3748.0,145.0,281.645806,41.951092,2015,Primary Transit,
kepler-439 b,0.2,,178.1396,0.03,Kepler-439,0.88,0.87,5431.0,693.0,280.801566,44.033994,2015,Primary Transit,
kepler-43 b,1.219,3.23,3.0240949,0.025,Kepler-43,1.32,1.42,6041.0,1035.9,285.240856,46.668255,2011,Primary Transit,
kepler-440 b,0.17,,101.11141,0.34,Kepler-440,0.57,0.56,4134.0,261.0,285.349952,41.452206,2015,Primary Transit,
kepler-441 b,0.15,,207.2482,0.1,Kepler-441,0.57,0.55,4340.0,284.0,284.566904,49.012546,2015,Primary Transit,
kepler-442 b,0.12,,112.3053,0.04,Kepler-442,0.61,0.6,4402.0,342.0,285.366589,39.280081,2015,Primary Transit,
kepler-443 b,0.21,,177.6693,0.11,Kepler-443,0.74,0.71,4723.0,779.0,288.610544,49.968632,2015,Primary Transit,
kepler-444 ab,0.03595,,3.6001053,0.16,Kepler-444 A,0.76,0.75,5046.0,36.48,289.752289,41.634605,2015,Primary Transit,
kepler-444 ac,0.044,,4.5458841,0.31,Kepler-444 A,0.76,0.75,5046.0,36.48,289.752289,41.634605,2015,Primary Transit,
kepler-444 ad,0.047,,6.189392,0.18,Kepler-444 A,0.76,0.75,5046.0,36.48,289.752289,41.634605,2015,Primary Transit,
kepler-444 ae,0.049,,7.743493,0.1,Kepler-444 A,0.76,0.75,5046.0,36.48,289.752289,41.634605,2015,Primary Transit,
kepler-444 af,0.066,,9.740486,0.29,Kepler-444 A,0.76,0.75,5046.0,36.48,289.752289,41.634605,2015,Primary Transit,
kepler-445 b,0.14,0.02,2.984151,0.0,Kepler-445,0.18,0.21,3157.0,90.0,298.736067,46.498552,2015,Primary Transit,
kepler-445 c,0.22,0.027,4.871229,0.0,Kepler-445,0.18,0.21,3157.0,90.0,298.736067,46.498552,2015,Primary Transit,
kepler-445 d,0.11,0.011,8.15275,0.0,Kepler-445,0.18,0.21,3157.0,90.0,298.736067,46.498552,2015,Primary Transit,
kepler-446 b,0.13,0.014,1.565409,0.0,Kepler-446,0.22,0.24,3359.0,120.0,282.250207,44.921102,2015,Primary Transit,
kepler-446 c,0.1,0.009,3.036179,0.0,Kepler-446,0.22,0.24,3359.0,120.0,282.250207,44.921102,2015,Primary Transit,
kepler-446 d,0.12,0.01,5.148921,0.0,Kepler-446,0.22,0.24,3359.0,120.0,282.250207,44.921102,2015,Primary Transit,
kepler-447 b,1.65,1.37,7.79430132,0.123,Kepler-447,1.0,1.05,5493.0,270.12,285.268586,48.560013,2015,Primary Transit,
kepler-448 b,1.23,1.1,17.855182,0.34,Kepler-448,1.454,1.491,6779.23,399.398,297.453731,41.010991,2015,Primary Transit,
kepler-449 ab,0.183,,12.58242,0.03,Kepler-449 A,1.02,1.51,5654.0,241.949,293.732821,41.900829,2015,Primary Transit,
kepler-449 ac,0.247,,33.6727,0.05,Kepler-449 A,1.02,1.51,5654.0,241.949,293.732821,41.900829,2015,Primary Transit,
kepler-44 b,1.09,1.0,3.2467293,0.066,Kepler-44,1.12,1.35,5800.0,1229.15,300.102352,45.762142,2011,Primary Transit,
kepler-450 ab,0.5424,,28.45489091,0.02,Kepler-450 A,1.191,1.641,6152.0,455.982,295.486509,51.0135,2015,Primary Transit,
kepler-450 ac,2.59,,15.4130812,0.02,Kepler-450 A,1.191,1.641,6152.0,455.982,295.486509,51.0135,2015,Primary Transit,
kepler-450 ad,0.0856,,7.5143967,0.14,Kepler-450 A,1.191,1.641,6152.0,455.982,295.486509,51.0135,2015,Primary Transit,
kepler-451 (ab)b,,,406.0,0.33,Kepler-451 (AB),0.6,,,,294.637500011,46.066388903,2015,Timing,
kepler-451 (ab)c,,,1460.0,0.29,Kepler-451 (AB),0.6,,,,294.637500011,46.066388903,2022,Timing,
kepler-451 (ab)d,,,43.0,0.0,Kepler-451 (AB),0.6,,,,294.637500011,46.066388903,2022,Timing,
kepler-452 b,0.145,,384.843,0.035,Kepler-452,1.04,1.11,5757.0,560.62,296.003688,44.277561,2015,Primary Transit,
kepler-453 (ab)b,0.55,0.03,240.503,,Kepler-453 A,0.934,0.833,5527.0,,283.241295853,46.378472239,2014,Primary Transit,
kepler-454 ab,0.2114,0.017,10.5737534,0.0,Kepler-454 A,1.03,1.066,5687.0,230.869,287.478529,38.228866,2015,Primary Transit,
kepler-454 ac,,,525.157337,0.0122,Kepler-454 A,1.03,1.066,5687.0,230.869,287.478529,38.228866,2015,Radial Velocity,
kepler-454 ad,,,4806.833852,0.255,Kepler-454 A,1.03,1.066,5687.0,230.869,287.478529,38.228866,2015,Radial Velocity,
kepler-455 b,0.62,,1322.3,,Kepler 455,0.98,1.005,6175.0,,294.949829183,38.605188905,2015,Primary Transit,
kepler-457 b,0.37,,31.8099,,Kepler-457,1.15,1.256,6116.46,1072.3,282.37753751,44.6945889116,2015,Primary Transit,
kepler-457 c,0.21,,75.2,,Kepler-457,1.15,1.256,6116.46,1072.3,282.37753751,44.6945889116,2015,Primary Transit,
kepler-457 d,0.26627,,10.6906004,0.0,Kepler-457,1.15,1.256,6116.46,1072.3,282.37753751,44.6945889116,2022,Primary Transit,
kepler-458 b,0.41,,572.3847,,Kepler-458,0.98,1.03,6117.2,1594.74,297.045421,46.328701,2015,Primary Transit,
kepler-458 c,0.375,,20.74028413,,Kepler-458,0.98,1.03,6117.2,1594.74,297.045421,46.328701,2016,Primary Transit,
kepler-459 b,0.49,,854.083,,Kepler-459,1.01,1.01,6091.0,,287.378070844,47.7711666856,2015,Primary Transit,
kepler-45 b,0.96,0.505,2.455239,0.11,Kepler-45,0.59,0.55,3820.0,333.0,292.8729,41.064261,2011,Primary Transit,
kepler-460 b,0.57,,440.7813,,Kepler-460,1.1,1.952,5976.2,1274.01,288.474857,40.651357,2015,Primary Transit,
kepler-460 c,0.492,,220.1303357,,Kepler-460,1.1,1.952,5976.2,1274.01,288.474857,40.651357,2016,Primary Transit,
kepler-461 b,0.23,,8.31378306,,Kepler-461,0.98,0.91,5634.0,468.0,292.249069,46.164867,2016,Primary Transit,
kepler-462 b,0.268,0.16959,84.6866,0.042,Kepler-462,1.59,1.57,7500.0,598.0,299.821155,43.814274,2016,Primary Transit,
kepler-462 c,0.357,0.01888,207.62,0.11,Kepler-462,1.59,1.57,7500.0,598.0,299.821155,43.814274,2020,Primary Transit,
kepler-463 b,0.272,,8.98101683,,Kepler-463,0.87,0.9,5661.0,336.0,298.937046,44.85791,2016,Primary Transit,
kepler-464 b,0.294,,7.25696522,,Kepler-464,1.21,1.59,5933.0,653.0,294.835173,48.982361,2016,Primary Transit,
kepler-465 b,0.263,,9.94067247,,Kepler-465,1.23,1.29,6310.0,587.0,284.55572,46.063828,2016,Primary Transit,
kepler-466 b,0.254,,51.07926307,,Kepler-466,1.04,1.05,5927.0,436.0,295.648711,48.495564,2016,Primary Transit,
kepler-466 c,0.112,,3.70921385,,Kepler-466,1.04,1.05,5927.0,436.0,295.648711,48.495564,2016,Primary Transit,
kepler-467 b,0.201,,24.99324193,,Kepler-467,1.05,1.37,5809.0,458.0,287.362816,38.649619,2016,Primary Transit,
kepler-468 b,1.19,,38.47875707,,Kepler-468,0.96,0.87,5498.0,474.0,288.90224,49.370487,2016,Primary Transit,
kepler-469 b,0.0651,,0.875197345,0.0,Kepler-469,1.06,2.19,5846.0,926.29,297.475000018,41.11416668,2017,Primary Transit,
kepler-46 b,0.808,6.0,33.60134,0.01,Kepler-46,0.902,0.79,5309.0,794.54,289.268744,42.604176,2012,Primary Transit,
kepler-46 c,,0.376,57.011,0.0146,Kepler-46,0.902,0.79,5309.0,794.54,289.268744,42.604176,2012,TTV,
kepler-46 d,0.146,,6.766589,0.0,Kepler-46,0.902,0.79,5309.0,794.54,289.268744,42.604176,2014,Primary Transit,
kepler-471 b,1.335,,5.01423457,,Kepler-471,1.49,1.8,6733.0,1373.0,299.09754,43.497593,2016,Primary Transit,
kepler-472 b,0.287,,4.17625551,,Kepler-472,0.85,0.78,4996.0,302.0,296.524306,39.249776,2016,Primary Transit,
kepler-473 b,0.364,,14.55731705,,Kepler-473,1.06,1.34,5816.0,641.0,286.630094,38.945605,2016,Primary Transit,
kepler-474 b,0.273,,5.66067294,,Kepler-474,0.99,1.08,5785.0,568.0,292.321516,43.881168,2016,Primary Transit,
kepler-475 b,0.222,,3.10550819,,Kepler-475,0.86,0.79,5009.0,280.0,287.051707,40.211542,2016,Primary Transit,
kepler-476 ab,0.275,,14.00640607,,Kepler-476 A,1.03,1.09,5837.0,687.0,295.163817,43.963047,2016,Primary Transit,
kepler-477 ab,0.1856,,11.1199028,0.0,Kepler-477 A,0.87,0.6877,5122.63,571.904,288.067594,42.355367,2016,Primary Transit,
kepler-478 ab,0.242,,13.2217576,,Kepler-478 A,0.85,0.8,5210.0,420.0,292.486944,46.196213,2016,Primary Transit,
kepler-479 b,0.189,,12.49341307,,Kepler-479,0.86,0.81,5247.0,371.0,291.021852,37.769803,2016,Primary Transit,
kepler-47 (ab)b,0.27,,49.514,,Kepler-47 A,1.043,0.964,5636.0,,295.2979,46.92,2012,Primary Transit,
kepler-47 (ab)c,0.41,,303.148,,Kepler-47 A,1.043,0.964,5636.0,,295.2979,46.92,2012,Primary Transit,
kepler-47 (ab)d,0.6281,0.05984,187.35,0.024,Kepler-47 A,1.043,0.964,5636.0,,295.2979,46.92,2013,Timing,
kepler-480 b,0.248,,4.9195838,,Kepler-480,1.25,1.34,6322.0,806.0,294.4639,49.765047,2016,Primary Transit,
kepler-481 b,0.223,,10.06082567,,Kepler-481,1.01,1.09,5802.0,713.0,291.907032,49.262054,2016,Primary Transit,
kepler-482 ab,0.2105,,56.35407916,0.0,Kepler-482 A,0.755,0.806,4715.0,313.068,296.822898,48.107555,2016,Primary Transit,
kepler-483 b,0.286,,30.229104,,Kepler-483,1.28,1.47,6346.0,953.0,291.646758,41.884663,2016,Primary Transit,
kepler-484 b,0.203,,10.04556931,,Kepler-484,0.96,0.87,5668.0,377.0,284.394304,46.249081,2016,Primary Transit,
kepler-485 b,1.286,,3.2432598,,Kepler-485,1.07,1.09,5958.0,1173.0,294.996313,50.470066,2016,Primary Transit,
kepler-487 ab,1.019,,15.3587684,,Kepler-487 A,0.91,0.88,5444.0,835.0,295.287222,41.22197,2016,Primary Transit,
kepler-487 ac,0.239,,38.6519976,,Kepler-487 A,0.91,0.88,5444.0,835.0,295.287222,41.22197,2016,Primary Transit,
kepler-487 ad,0.24757,,2.418390036,0.0,Kepler-487 A,0.91,0.88,5444.0,835.0,295.287222,41.22197,2017,Primary Transit,
kepler-489 b,0.689,,17.27629612,,Kepler-489,0.82,0.76,5014.0,379.0,290.833158,38.184334,2016,Primary Transit,
kepler-48 b,0.168,0.0124,4.778,,Kepler-48,0.88,0.89,5194.0,309.47,299.139212,40.94902,2012,Primary Transit,
kepler-48 c,0.242,0.04597,9.67395,,Kepler-48,0.88,0.89,5194.0,309.47,299.139212,40.94902,2012,Primary Transit,
kepler-48 d,0.182,0.025,42.8961,,Kepler-48,0.88,0.89,5194.0,309.47,299.139212,40.94902,2014,Primary Transit,
kepler-48 e,,2.067,982.0,,Kepler-48,0.88,0.89,5194.0,309.47,299.139212,40.94902,2014,Radial Velocity,
kepler-48 f,,,5220.0,0.015,Kepler-48,0.88,0.89,5194.0,309.47,299.139212,40.94902,2023,Radial Velocity,
kepler-490 b,1.039,,3.26869515,,Kepler-490,1.08,1.12,6045.0,1249.0,295.025677,46.956005,2016,Primary Transit,
kepler-491 b,0.796,,4.22538451,,Kepler-491,1.04,1.03,5582.0,657.0,287.130575,42.350155,2016,Primary Transit,
kepler-493 b,1.35,,3.00387658,,Kepler-493,1.36,1.54,6457.0,1942.0,295.30754,38.881639,2016,Primary Transit,
kepler-495 b,0.467,,3.41303622,,Kepler-495,0.94,0.866,5410.0,658.924,285.930707,39.098134,2016,Primary Transit,
kepler-495 c,0.10875,,5.896609783,,Kepler-495,0.94,0.866,5410.0,658.924,285.930707,39.098134,2017,Primary Transit,
kepler-496 b,0.207,,8.30864937,,Kepler-496,0.86,0.82,5293.0,655.0,291.640896,41.241049,2016,Primary Transit,
kepler-497 b,0.5183,,3.573202801,0.0,Kepler-497,1.09,1.609,5644.0,1291.98,290.765882,38.927952,2016,Primary Transit,
kepler-498 b,0.27,,9.61375356,,Kepler-498,0.98,0.96,5744.0,746.0,290.358128,44.518753,2016,Primary Transit,
kepler-499 b,0.194,,5.63252845,,Kepler-499,0.87,0.83,5312.0,523.0,295.109945,43.915207,2016,Primary Transit,
kepler-49 b,0.243,0.98,7.2037945,,Kepler-49,0.55,0.56,4252.0,314.02,292.294579,40.591801,2012,Primary Transit,
kepler-49 c,0.227,0.72,10.9129343,,Kepler-49,0.55,0.56,4252.0,314.02,292.294579,40.591801,2012,Primary Transit,
kepler-49 d,0.143,,2.576549,,Kepler-49,0.55,0.56,4252.0,314.02,292.294579,40.591801,2014,Primary Transit,
kepler-49 e,0.139,,18.596108,,Kepler-49,0.55,0.56,4252.0,314.02,292.294579,40.591801,2014,Primary Transit,
kepler-4 b,0.357,0.077,3.21346,0.0,Kepler-4,1.22,1.595,5772.0,487.91,285.615322,50.135754,2009,Primary Transit,
kepler-500 b,0.23,,8.5083244,,Kepler-500,1.02,1.03,5813.0,747.0,295.951366,43.852051,2016,Primary Transit,
kepler-501 b,0.384,,5.64067757,,Kepler-501,1.03,1.04,5904.0,1044.0,297.201554,41.730206,2016,Primary Transit,
kepler-501 c,0.149979,,3.622760057,0.0,Kepler-501,1.03,1.04,5904.0,1044.0,297.201554,41.730206,2017,Primary Transit,
kepler-502 b,0.426,,4.28686431,,Kepler-502,1.15,1.22,6125.0,1433.0,291.08013,43.860203,2016,Primary Transit,
kepler-504 ab,0.1401,,9.549277089,0.0,Kepler-504 A,0.412,0.418,3600.0,99.0688,284.921843,45.972398,2016,Primary Transit,
kepler-505 b,0.232,,27.52197994,,Kepler-505,0.55,0.53,3931.0,222.0,287.858119,42.542629,2016,Primary Transit,
kepler-506 b,0.244,,6.8834055,,Kepler-506,1.19,1.19,6236.0,231.0,284.635187,40.719832,2016,Primary Transit,
kepler-507 b,0.116,,3.56809693,,Kepler-507,1.16,1.32,6113.0,410.0,297.018834,50.408981,2016,Primary Transit,
kepler-508 b,0.146,,25.30889748,,Kepler-508,1.16,1.25,6025.0,325.0,295.40435,42.981423,2016,Primary Transit,
kepler-509 b,0.222,,41.74600392,,Kepler-509,1.1,1.2,6060.0,339.0,289.664398,48.706207,2016,Primary Transit,
kepler-50 b,0.153,0.1,7.81254,,Kepler-50,1.24,1.58,6225.0,251.91,288.100873,50.033718,2012,Primary Transit,
kepler-50 c,0.194,0.11,9.37647,,Kepler-50,1.24,1.58,6225.0,251.91,288.100873,50.033718,2012,Primary Transit,
