pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
toi-4010 b,3.19498757,,1.34830750212,,TOI-4010,,0.880213,4888.0,177.504,20.2148196,66.0722009,2023.0,Transit,1358.86,K
toi-4010 c,6.61394759,,5.41462349278,,TOI-4010,,0.880213,4888.0,177.504,20.2148196,66.0722009,2023.0,Transit,872.0,K
toi-4010 d,6.54717871,,14.70916624006,,TOI-4010,,0.880213,4888.0,177.504,20.2148196,66.0722009,2023.0,Transit,612.69,K
toi-4010 e,,692.0,762.0,0.26,TOI-4010,0.88,0.83,4960.0,177.504,20.2148196,66.0722009,2023.0,Radial Velocity,174.0,K V
toi-4145 a b,13.30506009,136.66621501,4.0664428,0.0,TOI-4145 A,0.905,0.859,5281.0,205.387,39.4297435,80.2673838,2023.0,Transit,1074.0,K
toi-4201 b,12.69,825.0,3.5819232,0.062,TOI-4201,0.63,0.62,3920.0,189.011,90.4747237,-13.461371,2023.0,Transit,739.0,K
toi-4308 b,2.45142,,9.1512776,,TOI-4308,,0.79,5015.0,108.932,327.7530693,-43.5623642,2023.0,Transit,759.0,K
toi-431 b,1.47415294,,0.49005894131,,TOI-431,,0.726632,4891.0,32.5686,83.2692502,-26.7238698,2021.0,Transit,1730.72,K
toi-431 c,,2.83,4.8494,0.0,TOI-431,0.78,0.731,4850.0,32.5686,83.2692502,-26.7238698,2021.0,Radial Velocity,867.0,K
toi-431 d,3.28094918,,12.46100863975,,TOI-431,,0.726632,4891.0,32.5686,83.2692502,-26.7238698,2021.0,Transit,588.56,K
toi-4311 b,1.376,4.5,0.9902738,,TOI-4311,0.816,0.8441,5063.0,134.988,41.6855224,-31.1793201,2026.0,Transit,1664.0,K
toi-4311 c,2.72932348,,15.07007794318,,TOI-4311,,0.850729,5159.0,134.988,41.6855224,-31.1793201,2026.0,Transit,621.5,K
toi-4363 b,1.83255339,,2.11865900761,,TOI-4363,,0.69132,4002.0,77.7751,37.1105554,-12.5493631,2026.0,Transit,884.71,K
toi-4377 b,15.10970598,304.1617855,4.378081,0.045,TOI-4377,1.36,3.52,4974.0,455.82,164.9324709,-82.2213501,2023.0,Transit,,K
toi-4405 b,2.87816516,,5.92142305135,,TOI-4405,,0.687025,4361.0,155.501,101.5953368,-75.4441271,2026.0,Transit,671.87,K
toi-444 b,3.29701974,,17.96350826817,,TOI-444,,0.794471,5229.0,57.3973,64.1839982,-26.7664071,2023.0,Transit,561.36,K
toi-4504 b,2.66002553,,2.42615378456,,TOI-4504,,0.960919,5271.0,342.605,114.4673065,-62.0782776,2024.0,Transit,1234.03,K
toi-4504 c,11.09689089,1197.32317485,82.97213,0.032,TOI-4504,0.89,0.92,5315.0,342.605,114.4673065,-62.0782776,2024.0,Transit,,K1 V
toi-4504 d,,450.23572136,40.5634,0.0445,TOI-4504,0.89,0.92,5315.0,342.605,114.4673065,-62.0782776,2024.0,Transit Timing Variations,,K1 V
toi-4551 b,8.32411,,9.956296,,TOI-4551,,3.38,4956.0,215.986,184.9787579,-25.8278531,2023.0,Transit,1655.0,K
toi-4582 b,10.53644186,168.44905571,31.034,0.51,TOI-4582,1.34,2.5,5190.0,383.846,256.8601374,68.8656263,2023.0,Transit,,K
toi-4600 b,6.82369247,,82.69014390768,,TOI-4600,,0.831915,5073.0,216.056,258.4503674,64.5661727,2023.0,Transit,344.17,K
toi-4600 c,9.42,2946.26933289,482.8191,0.21,TOI-4600,0.89,0.81,5170.0,216.056,258.4503674,64.5661727,2023.0,Transit,191.0,K V
toi-4662 b,2.58065,,4.7034187,,TOI-4662,,0.69,4481.0,111.047,57.5160311,-31.0940247,2026.0,Transit,741.0,K
toi-469.01,3.29,,13.63,,TOI-469,0.91,1.00528,5283.0,68.192,93.0578446,-14.6493167,2021.0,Transit,,K
toi-4898 b,3.7197954,,2.76520470167,,TOI-4898,,0.639344,4201.57,98.5958,197.3416711,-32.8294537,2026.0,Transit,,K
toi-4961 b,13.44993018,,7.47933740112,,TOI-4961,,0.969314,5078.0,213.073,192.5018624,-59.8919345,2025.0,Transit,828.27,K
toi-500 b,1.16,,0.5481579,,TOI-500,0.88,0.75,4621.0,47.3924,106.559098,-47.5878156,2022.0,Transit,1693.0,K
toi-500 c,,5.03,6.6356,0.072,TOI-500,0.74,0.678,4440.0,47.3924,106.559098,-47.5878156,2022.0,Radial Velocity,,K6 V
toi-500 d,,33.12,26.233,0.016,TOI-500,0.74,0.678,4440.0,47.3924,106.559098,-47.5878156,2022.0,Radial Velocity,,K6 V
toi-500 e,,15.05,61.3,0.073,TOI-500,0.74,0.678,4440.0,47.3924,106.559098,-47.5878156,2022.0,Radial Velocity,,K6 V
toi-5076 b,3.2,16.0,23.445,,TOI-5076,0.8,0.78,5070.0,82.857,50.5104166,17.2392094,2024.0,Transit,615.0,K2 V
toi-5143 c,12.02041386,,5.20970995776,,TOI-5143,,0.85412,5296.38,181.38,165.3651202,5.1394812,2025.0,Transit,904.48,K
toi-5159 b,1.61343492,,5.83650984429,,TOI-5159,,0.854084,5259.0,55.1788,142.7859562,20.0193431,2026.0,Transit,866.29,K
toi-5218 b,9.86,657.0,4.291452,0.0,TOI-5218,0.739,0.708,4230.0,377.483,292.6634642,71.7629612,2024.0,Transit,783.0,K
toi-5300 b,11.9692,,2.2623535,,TOI-5300,,0.73,4219.0,162.51,356.481137,0.4587978,2025.0,Transit,944.0,K
toi-532 b,5.91206593,,2.32612053075,,TOI-532,,0.623609,4139.69,135.047,85.0800537,11.5626373,2021.0,Transit,,K
toi-544 b,2.03,,1.548351,,TOI-544,0.85,0.66,4369.0,41.1166,82.2900716,-0.3428983,2022.0,Transit,1082.0,K
toi-544 c,,21.5,50.089,0.32,TOI-544,0.631,0.623,4169.0,41.1166,82.2900716,-0.3428983,2023.0,Radial Velocity,,K
toi-5532 b,2.732945,,5.6539688866,,TOI-5532,,0.662052,3975.0,90.9985,41.3804035,5.1507331,2026.0,Transit,617.33,K
toi-5595 b,4.71645,,5.9900508,,TOI-5595,,0.74,4119.0,136.955,110.4601649,35.2219829,2026.0,Transit,621.0,K
toi-5605 b,2.52611303,,5.91340454843,,TOI-5605,,0.736044,4583.79,95.0735,150.5380078,50.1453867,2026.0,Transit,,K
toi-5614 b,3.23281,,4.172202,,TOI-5614,,0.73,4313.0,223.016,189.4323154,69.4584273,2026.0,Transit,817.0,K
toi-5616 b,10.32937773,,2.00270301228,,TOI-5616,,0.65,3927.0,390.415,184.9016378,48.6832895,2024.0,Transit,857.7,K
toi-5704 b,3.34096413,,3.77110663034,,TOI-5704,,0.757521,4590.0,89.637,169.8248694,44.9890782,2023.0,Transit,852.91,K
toi-5734 b,2.76,,6.1842161,,TOI-5734,0.736,0.708,4790.0,32.5102,111.2558179,37.2311218,2026.0,Transit,788.0,K
toi-5736 b,1.69217745,,0.64898680327,,TOI-5736,,0.579535,3949.0,92.3604,213.7583971,49.5009379,2025.0,Transit,1202.09,K
toi-5777 b,2.51967,,6.9171675,,TOI-5777,,0.67,4208.0,114.277,141.002239,82.8586961,2026.0,Transit,602.0,K
toi-5789 b,,2.12,2.76369,0.0,TOI-5789,0.821,0.833,5185.0,20.4581,302.7734475,16.1897138,2026.0,Radial Velocity,1201.0,K1 V
toi-5789 c,2.53704,,12.9256051,,TOI-5789,,0.88,5132.0,20.4581,302.7734475,16.1897138,,Transit,478.0,K
toi-5789 d,,4.29,29.65,0.096,TOI-5789,0.821,0.833,5185.0,20.4581,302.7734475,16.1897138,2026.0,Radial Velocity,545.0,K1 V
toi-5789 e,,11.61,62.98,0.071,TOI-5789,0.821,0.833,5185.0,20.4581,302.7734475,16.1897138,2026.0,Radial Velocity,424.0,K1 V
toi-5800 b,2.83310167,,2.6282605673,,TOI-5800,,0.817034,4821.0,42.9052,305.0655462,-7.4119237,2025.0,Transit,1037.82,K
toi-5803 b,3.2732,,5.38305,,TOI-5803,0.87,0.7625,5134.0,84.0126,327.2487497,6.2781777,2023.0,Transit,678.87,K
toi-5938 b,3.82,,2.260424,,TOI-5938,0.744,0.712,4650.0,114.035,303.9088422,28.6592261,2026.0,Transit,1077.0,K
toi-6281 b,2.77385,,1.0542548,,TOI-6281,,0.87,4160.1,57.7451,172.3785238,-40.6094246,2026.0,Transit,2240.0,K
toi-6303 b,11.59,2493.0,9.485236,0.02,TOI-6303,0.644,0.609,3977.0,152.219,46.7806502,40.147174,2025.0,Transit,541.0,K
toi-6393 b,2.62547,,9.5315703,,TOI-6393,,0.77,5022.0,186.229,141.2436918,68.7883127,2026.0,Transit,696.0,K
toi-6699 b,2.32645266,,5.32005926761,,TOI-6699,,0.75309,4705.1,85.8463,317.0695839,-63.2504996,2026.0,Transit,,K
toi-682.01,4.39,,6.84,,TOI-682,0.85,1.08433,5085.0,83.1548,167.88543,-22.0727803,2021.0,Transit,,K
toi-6954 b,3.74825,,4.0207557,,TOI-6954,,0.95,5019.9,190.042,168.3240591,-2.7877643,2026.0,Transit,930.0,K
toi-7008 b,4.77919,,0.8406912,,TOI-7008,,0.95,5170.0,410.467,216.9882531,79.450396,2026.0,Transit,1783.0,K
toi-7009 b,3.71,,2.3206612,,TOI-7009,0.583,0.564,4080.0,184.12,299.5131334,55.6510291,2026.0,Transit,872.0,K
toi-7041 b,11.43316031,114.41822652,9.691,0.04,TOI-7041,1.07,4.1,4700.0,439.52,357.8021716,-50.8698618,2025.0,Transit,,K
toi-712 b,2.049,,9.531361,0.54,TOI-712,0.732,0.674,4622.0,58.6212,92.9361063,-65.8258386,2022.0,Transit,650.0,K4.5 V
toi-712 c,2.45531,,51.69919052045,,TOI-712,,0.72,4504.0,58.6212,92.9361063,-65.8258386,2022.0,Transit,357.0,K
toi-712 d,2.03857,,84.83869,,TOI-712,,0.72,4504.0,58.6212,92.9361063,-65.8258386,2022.0,Transit,292.0,K
toi-7155 b,2.15693,,3.8949005,,TOI-7155,,0.67,4718.0,144.751,12.4454481,79.2878555,2026.0,Transit,914.0,K
toi-7333 b,2.09469416,,6.26449803661,,TOI-7333,,0.666066,4586.87,157.217,243.5319622,75.9166315,2026.0,Transit,,K
toi-808 b,2.26963072,,9.73940894242,,TOI-808,,0.833198,5216.0,98.1848,133.7485497,-44.2886304,2026.0,Transit,710.98,K
toi-815 b,2.94,7.6,11.197259,0.2,TOI-815,0.776,0.77,4869.0,59.7117,155.8719377,-43.8349248,2024.0,Transit,686.0,K3 V
toi-815 c,2.1838,,734.4987702,,TOI-815,,0.76,4953.9,59.7117,155.8719377,-43.8349248,2024.0,Transit,483.0,K
toi-824 b,,,1.39298,,TOI-824,0.71,0.695,4600.0,63.9262,222.1654705,-57.5888666,2020.0,Transit,,K4 V
toi-833 b,1.38903099,,1.04188900271,,TOI-833,,0.603336,3965.0,41.7148,145.645472,-62.4758857,2022.0,Transit,1033.92,K
toi-836 b,1.704,4.53,3.81673,0.053,TOI-836,0.678,0.665,4552.0,27.5024,225.0798831,-24.4542022,2023.0,Transit,871.0,K V
toi-836.01,2.73,,8.59,,TOI-836,0.66,0.691028,4250.0,27.5024,225.0798831,-24.4542022,2021.0,Transit,,K
toi-871 b,1.68663141,,14.36273803273,,TOI-871,,0.732189,4939.0,68.0473,74.7376264,-50.6274153,2024.0,Transit,565.31,K
toi-880 c,4.95,,6.3872703,,TOI-880,0.87,0.83,5050.0,60.6679,94.1644734,-13.987337,2025.0,Transit,805.0,K
toi-880.02,2.7779229,,2.5735943,,TOI-880,0.805415,0.816999,4935.0,60.6679,94.1644734,-13.987337,2024.0,Transit,1162.97,K
toi-904 c,2.3408341,,83.99939906877,,TOI-904,,0.532439,3992.0,46.0891,89.3712733,-83.1297264,2023.0,Transit,219.12,K
toi-913 b,2.4528,,11.098644,,TOI-913,0.82,0.7325,4969.0,65.1769,234.5723244,-80.8034265,2023.0,Transit,712.01,K
toi-929 b,2.68983343,,5.83015366944,,TOI-929,,0.717414,4457.16,114.421,45.9071657,-39.9307758,2026.0,Transit,,K
toi-942 b,3.52025,,4.32765,,TOI-942,,0.91,4945.0,152.601,76.6496172,-20.2456126,2020.0,Transit,1120.0,K
toi-942 c,5.79,794.575,10.15643,0.0,TOI-942,0.788,1.022,4928.0,152.601,76.6496172,-20.2456126,2020.0,Transit,,K
toi-969 b,2.765,9.1,1.8237305,,TOI-969,0.734,0.671,4435.0,77.2554,115.1366858,2.0985879,2022.0,Transit,941.0,K V
toi-969 c,,3591.4609991,1700.0,0.628,TOI-969,0.734,0.671,4435.0,77.2554,115.1366858,2.0985879,2022.0,Radial Velocity,96.4,K V
tyc 0434-04538-1 b,,1938.763,193.2,0.08,TYC 0434-04538-1,1.04,9.99,4679.0,613.422,271.3396528,2.0622774,2021.0,Radial Velocity,,K
tyc 1422-614-1 b,,794.5,198.4,0.06,TYC 1422-614-1,1.15,6.85,4806.0,672.41,154.2777769,19.5584068,2014.0,Radial Velocity,,K
tyc 1422-614-1 c,,3178.0,559.3,0.048,TYC 1422-614-1,1.15,6.85,4806.0,672.41,154.2777769,19.5584068,2014.0,Radial Velocity,,K
tyc 3318-01333-1 b,,1086.9786,562.0,0.098,TYC 3318-01333-1,1.19,5.9,4776.0,490.61,45.5825716,49.7441421,2018.0,Radial Velocity,,K
tyc 3667-1280-1 b,,1716.282,26.468,0.036,TYC 3667-1280-1,1.87,6.26,5130.0,477.516,12.8875757,58.4261485,2016.0,Radial Velocity,1350.0,K
tyc 4282-00605-1 b,,3426.2074,101.54,0.28,TYC 4282-00605-1,0.97,16.21,4300.0,464.128,343.8721029,62.2391907,2017.0,Radial Velocity,,K
tyc 8998-760-1 b,,4449.62,,,TYC 8998-760-1,1.0,,4573.0,94.6177,201.3001096,-64.9391566,2020.0,Imaging,,K3 IV
tres-1 b,12.66617,266.9772,3.03007,0.0,TrES-1,1.04,0.85,5230.0,159.658,286.0408755,36.632536,2004.0,Transit,,K
tres-5 b,13.552,565.078,1.4822446,0.0,TrES-5,0.893,0.866,5171.0,360.313,305.2219454,59.4489033,2011.0,Transit,,K
v1298 tau d,6.53,6.0,12.401394,0.0087,V1298 Tau,1.1,1.32,4970.0,108.199,61.331654,20.1570318,2019.0,Transit,831.0,K
v830 tau b,,222.481,4.927,,V830 Tau,1.0,2.0,4250.0,130.111,68.2918259,24.5619241,2016.0,Radial Velocity,,K
wasp-10 b,12.3,1017.0,3.1,0.0,WASP-10,,,4700.0,140.998,348.9930457,31.4627508,2008.0,Transit,950.0,K5 V
wasp-105 b,15.0953,,7.8728936787,,WASP-105,,1.26,5070.0,169.272,24.1678686,-50.659308,2017.0,Transit,916.21,K
wasp-107 b,,,5.72148926,,WASP-107,0.69,0.66,4430.0,64.7414,188.3864277,-10.1462141,2017.0,Transit,,K6
wasp-107 c,,,1088.0,0.28,WASP-107,,0.67,4425.0,64.7414,188.3864277,-10.1462141,2020.0,Radial Velocity,,K6
wasp-11 b,,,3.72247919,,WASP-11,0.77,0.74,4800.0,124.73,47.3689472,30.6733817,2008.0,Transit,,K
wasp-132 c,1.85,37.35,1.011534,0.13,WASP-132,0.782,0.753,4714.0,122.91,217.6091998,-46.159516,2022.0,Transit,,K4
wasp-132 d,,1639.99458012,1816.6,0.12,WASP-132,0.789,0.758,4686.0,122.91,217.6091998,-46.159516,2024.0,Radial Velocity,107.0,K4 V
wasp-140 b,,,2.23598448,0.047,WASP-140,0.9,0.87,5260.0,117.598,60.3855387,-20.4509991,2016.0,Transit,,K0
wasp-144 b,,,2.27831337,,WASP-144,0.81,0.81,5200.0,355.513,320.7628761,-40.0484393,2018.0,Transit,,K2 V
wasp-145 a b,10.0881,282.8687,1.7690381,0.0,WASP-145 A,0.76,0.68,4900.0,91.299,322.2537644,-58.8361466,2018.0,Transit,1200.0,K2 V
wasp-154 b,11.0835,,3.8123614,,WASP-154,,0.82,4780.0,215.501,327.7191734,-8.6359458,2025.0,Transit,955.0,K
wasp-156 b,,,3.8361632,,WASP-156,0.842,0.76,4910.0,122.066,32.782085,2.4181937,2017.0,Transit,,K3
wasp-160 b b,,,3.76849254,,WASP-160 B,0.87,0.868,5298.0,288.326,87.679561,-27.6233218,2018.0,Transit,,K0 V
wasp-177 b,,,3.07172019,,WASP-177,0.876,0.885,5017.0,176.818,334.7969885,-1.8344301,2019.0,Transit,,K2
wasp-29 b,6.83220592,,3.92271133124,,WASP-29,,0.64,4800.0,87.5953,357.8791976,-39.9071215,2010.0,Transit,847.24,K
wasp-43 b,,,0.81347753,0.0,WASP-43,0.65,0.757649,4124.0,86.7467,154.9081869,-9.8064431,2011.0,Transit,,K
wasp-45 b,10.603714,306.38812,3.126089,,WASP-45,0.85,0.855,5150.0,211.196,5.2377567,-35.998465,2011.0,Transit,1153.0,K
wasp-52 b,15.55890793,,1.74977464574,,WASP-52,,0.856841,5087.0,174.818,348.4947931,8.7610793,2012.0,Transit,1265.31,K
wasp-53 b,12.038466,677.61356,3.3098443,0.03,WASP-53,0.839,0.798,4953.0,201.338,31.9091639,-20.661843,2017.0,Transit,1053.0,K
wasp-53 c,,5196.5205,2840.0,0.8369,WASP-53,0.839,0.798,4953.0,201.338,31.9091639,-20.661843,2017.0,Radial Velocity,,K
wasp-59 b,8.68696004,274.28591524,7.919585,0.1,WASP-59,0.72,0.61,4650.0,115.936,349.6229547,24.889277,2012.0,Transit,,K
wasp-67 b,,,4.61441644,,WASP-67,0.87,0.87,5240.0,189.469,295.7438485,-19.9497314,2012.0,Transit,,K
wasp-69 b,12.44199,92.1707,3.86814,0.0,WASP-69,0.98,0.86,4700.0,49.9605,315.0259661,-5.094857,2014.0,Transit,,K
wasp-80 b,,,3.06785952,0.0,WASP-80,,,4100.0,49.7876,303.1667996,-2.1444369,2012.0,Transit,600.0,K
wasp-84 b,10.72,220.0,8.52349648,,WASP-84,0.853,0.768,,100.588,131.1069959,1.8598933,2014.0,Transit,732.0,K0
wasp-84 c,4.98711,,1.4468993,,WASP-84,,0.84,5238.0,100.588,131.1069959,1.8598933,2023.0,Transit,1719.0,K
wasp-89 b,,,3.3564182,,WASP-89,0.92,0.88,5130.0,290.946,313.9000261,-18.9714084,2015.0,Transit,,K3
wasp-91 b,,,2.79857894,,WASP-91,0.84,0.86,4920.0,149.942,357.846434,-70.1528621,2017.0,Transit,,K3
wispit 1 b,,3305.4154328,,,WISPIT 1,,,4670.0,230.007,117.798555,-50.1376852,2025.0,Imaging,,K4 V
wispit 1 c,,1684.4905571,,,WISPIT 1,,,4670.0,230.007,117.798555,-50.1376852,2025.0,Imaging,,K4 V
wispit 2 c,17.93436912,3178.28407,,,WISPIT 2,,1.3,4530.0,134.907,290.8209991,-7.6820823,2026.0,Imaging,2050.0,K
wendelstein-1 b,13.68573672,,2.66341539187,,Wendelstein-1,,0.701369,4051.0,305.3,299.0506412,17.5699627,2020.0,Transit,832.68,K
wendelstein-2 b,12.9934728,232.33373,1.7522239,0.057,Wendelstein-2,0.73,0.66,4591.0,565.541,297.7909214,16.9125679,2020.0,Transit,2470.0,K6 V
wolf 503 b,2.03,,6.00118,,Wolf 503,0.688,0.69,4716.0,44.526,206.8461979,-6.1393369,2018.0,Transit,805.0,K3.5 V
xo-2 n b,,,2.61585779,,XO-2 N,0.902,1.08495,5267.0,154.273,117.0267691,50.2251472,2007.0,Transit,,K
alf ari b,,572.07,380.8,0.25,alf Ari,1.5,13.9,4553.0,20.21019,31.793286,23.462421,2010.0,Radial Velocity,,K
alf tau b,,2056.3601,628.96,0.1,alf Tau,1.13,45.1,4055.0,20.4332,68.980174,16.509201,2015.0,Radial Velocity,,K5 III
bet cnc b,,2479.0,605.2,0.08,bet Cnc,1.7,47.2,4092.1,89.0472,124.1286379,9.1853306,2014.0,Radial Velocity,,K4 III
bet umi b,,1938.7,522.3,0.19,bet UMi,1.4,38.3,4126.0,38.77472,222.676495,74.155548,2014.0,Radial Velocity,,K4 III
eps crb b,,2129.461,417.9,0.11,eps CrB,1.7,21.0,4406.0,69.8683,239.3965057,26.8776171,2012.0,Radial Velocity,,K2 III
eps eri b,,206.90629296,2650.0,0.044,eps Eri,0.814595,0.759106,5020.38,3.2026,53.2284306,-9.4581715,2000.0,Radial Velocity,,K
eps ind a b,,1032.9475,16510.0,0.26,eps Ind A,0.754,,,3.63857,330.8714021,-56.7969023,2019.0,Radial Velocity,,K2 V
eps tau b,,2256.593,,,eps Tau,2.458,,4950.0,47.52852,67.1546573,19.1802782,2006.0,Radial Velocity,,K
gam lib b,,324.1866,415.2,0.21,gam Lib,1.47,11.1,4822.0,47.4017,233.8818636,-14.789502,2018.0,Radial Velocity,,K0 III
gam lib c,,1455.6614,964.6,0.057,gam Lib,1.47,11.1,4822.0,47.4017,233.8818636,-14.789502,2018.0,Radial Velocity,,K0 III
gam1 leo b,,2790.43,428.5,0.144,gam1 Leo,1.23,31.88,4330.0,39.8883,154.993208,19.841389,2009.0,Radial Velocity,,K
iot dra b,,2803.1,511.098,0.7124,iot Dra,1.05,,4548.0,31.32832,231.2323227,58.9661403,2002.0,Radial Velocity,,K
iot dra c,,4958.1231492,25000.0,0.455,iot Dra,1.54,11.79,4504.0,31.32832,231.2323227,58.9661403,2021.0,Radial Velocity,,K2 III
kap crb b,,483.73483545,1253.68,0.04,kap CrB,1.33,4.68,4840.0,30.0651,237.8080012,35.6558818,2007.0,Radial Velocity,,K0 III-IV
mu leo b,,762.8,357.8,0.09,mu Leo,1.5,11.4,4538.2,32.6081,148.1898673,26.0067142,2014.0,Radial Velocity,,K2 III
nu oct a b,,762.7881768,417.0,0.11,nu Oct A,1.61,5.81,4860.0,21.1999,325.3702792,-77.3910853,2016.0,Radial Velocity,,K1 IIIb-IV
nu oph b,,7627.92,530.32,0.1256,nu Oph,3.04,15.1,4928.0,46.2107,269.7566013,-9.7741342,2012.0,Radial Velocity,,K
nu oph c,,7530.30844705,3180.6,0.179,nu Oph,2.61,12.24,4887.0,46.2107,269.7566013,-9.7741342,2012.0,Radial Velocity,,K0 III
omi crb b,,476.745,187.83,0.191,omi CrB,2.13,10.5,4749.0,84.7883,230.0350768,29.6160222,2012.0,Radial Velocity,,K
omi uma b,,1303.103,1630.0,0.13,omi UMa,3.09,14.1,5242.0,54.9149,127.5649503,60.7177048,2012.0,Radial Velocity,,K
tau gem b,,5752.48,305.0,,tau Gem,,28.7152,4482.0,112.537,107.7847232,30.2449545,2013.0,Radial Velocity,,K
xi aql b,,616.90493799,136.97,0.059,xi Aql,1.74,10.86,4841.0,56.1858,298.5624491,8.4611051,2007.0,Radial Velocity,,K0 III
2mass j1252+2735 b,,,35.08,0.0,2MASS J1252+2735,0.88,1.076,5181.0,197.2,193.212500017,27.586944459,2021.0,Radial Velocity,,K
2mass j1253+2734 b,,,24.31,0.681,2MASS J1253+2734,0.71,0.633,4535.0,196.184,193.254166667,27.57194446,2021.0,Radial Velocity,,K
44 uma b,,,785.74,0.11,44 Uma,2.19,45.12,4215.0,200.4,163.39355033875404,54.58512741108192,2020.0,Radial Velocity,,K
as 209 b,,1.3,,,AS 209,1.2,2.18,4265.0,121.0,252.312500005,-14.369166676,2022.0,Imaging,,K
eta cet b,,,403.5,0.13,eta Cet,1.7,14.3,4528.0,38.0,17.145833345,-10.182222238,2014.0,Radial Velocity,,K
eta cet c,,,751.9,0.1,eta Cet,1.7,14.3,4528.0,38.0,17.145833345,-10.182222238,2014.0,Radial Velocity,,K
gaia edr3 2077240046296834304 b,0.81,,4.99671123,,Gaia EDR3 2077240046296834304,0.749,0.72,4410.0,1000.0,295.85950140006594,42.71322149524356,2021.0,Primary Transit,,K
gj 523 b,0.2275,0.0739,17.74574,0.14,GJ 523,0.781,0.702,4660.0,26.613,205.84664812,39.24877821,2026.0,Primary Transit,,K
gj 785 b,,,74.72,0.13,GJ 785,0.78,0.68,5144.0,8.911,303.8208333,-27.0330556,2010.0,Radial Velocity,,K
gj 785 c,,,525.8,0.32,GJ 785,0.78,0.68,5144.0,8.911,303.8208333,-27.0330556,2011.0,Radial Velocity,,K
gj 86 ab,,,15.78,0.046,GJ 86 A,0.88,0.7905,5188.5,10.7836,32.6080593836,-50.8237272164,2000.0,Radial Velocity,,K
hd 106574 b,,,1065.7,0.03,HD 106574,1.2,17.1,4501.0,143.0,183.78538306458063,70.2000085088468,2018.0,Radial Velocity,,K
hd 118904 ab,,,676.7,0.31,HD 118904 A,1.4,14.8,4469.0,111.0,204.295785303,71.2422515314,2018.0,Radial Velocity,,K
hd 137010 b,0.0946,,355.0,,HD 137010,0.726,0.707,4770.0,44.86,231.08854166666663,-19.739355555555555,2026.0,Primary Transit,,K
hd 148427 b,,1.2,331.9,0.12,HD 148427,1.45,3.22,5052.0,59.3,247.1166667,-13.3997222,2009.0,"Radial Velocity, Astrometry",,K
hd 155555 (ab)b,,3.8,,,HD 155555 (AB),0.86,1.77,5129.0,30.48,259.35627222593,-66.95103670601,2024.0,Astrometry,,K
hd 164428 b,,,599.6,0.29,HD 164428,1.5,35.4,4119.0,274.0,267.542136291,78.3065368916,2018.0,Radial Velocity,,K
hd 175370 b,,,349.5,0.22,HD 175370,1.02,23.5,4301.0,272.0,283.25,43.713611136,2016.0,Radial Velocity,,K
hd 202432 b,,,418.8,0.21,HD 202432,1.2,11.1,4549.0,161.0,317.918389235,70.4411433399,2018.0,Radial Velocity,,K
hd 219134 e,,,1842.0,0.34,HD 219134,0.794,0.778,4699.0,6.55,348.320833339,57.168333338,2015.0,Radial Velocity,,K
hd 283869 b,0.1749,0.0205,106.0,,HD 283869,0.74,0.66,4655.0,47.51,71.925000014,26.150000003,2018.0,Primary Transit,,K
hd 44385 b,,,473.5,0.2,HD 44385,1.8,18.2,4400.0,214.0,98.2666555327,78.9795267295,2018.0,Radial Velocity,,K
hd 92945 c,,0.7,,,HD 92945,0.86,0.79,5105.0,21.5263,160.86779820989,-29.06428685193,2024.0,Astrometry,,K
hd 97619 b,,,665.9,0.23,HD 97619,1.3,16.7,4355.0,213.0,169.037160953,78.3089573367,2018.0,Radial Velocity,,K
jh 112 ab,,10.0,,,JH 112 A,0.82,1.89,4020.0,164.0,68.20465350034,22.88412420676,2011.0,Imaging,,K
k2-120 ab,0.179,,9.562742,0.14,K2-120 A,0.69,0.67,4349.9,287.156,132.14299,17.190685,2017.0,Primary Transit,,K
kic 10255705 b,0.65,,707.3793,0.0,KIC 10255705,1.1,2.12,5030.0,,282.854166675,47.377500016,2013.0,Primary Transit,,K
kic 11152511 b,0.36,,287.363,0.67,KIC 11152511,1.01,2.08,5273.0,,298.062500005,48.725000021,2013.0,Primary Transit,,K
kic 3853259 (ab)b,,,325.7,0.6,KIC 3853259 (AB),0.736,,4861.0,452.176,292.24470842469,38.92316723507,2014.0,Timing,,K
kic 6372194 b,0.74,,281.5848,0.65,KIC 6372194,0.8,0.75,5233.0,,294.3375,41.7475,2013.0,Primary Transit,,K
koi-2700 b,0.0946,0.00271,0.910022,,KOI-2700,0.632,0.574,4433.0,,297.004166667,44.775000022,2013.0,Primary Transit,,K
koi-4644 b,0.09707,,3.439,0.0,KOI-4644,0.85,0.71,5065.27,607.424,291.45734,37.206841,2015.0,Primary Transit,,K
koi-6256 b,0.14221,,14.093,,KOI-6256,0.75,0.882,4692.0,796.975,292.13239,37.388481,2016.0,Primary Transit,,K
koi-6798 b,0.3,,2.64182865,,2MASS J19361857+4224080,0.805,2.935,5195.0,,294.07739,42.402241,2017.0,Primary Transit,,K
koi-7051 b,0.106,,0.772807044,,2MASS J20052510+4431298,0.659,0.668,4535.0,,301.35458,44.524948,2017.0,Primary Transit,,K
koi-7197 b,0.131,,1.74147417,,2MASS J19394814+4614317,0.855,0.763,5227.0,,294.95062,46.242149,2017.0,Primary Transit,,K
